seller_id,total_orders,total_revenue,avg_review,late_rate,avg_delay_days,pct_low_reviews,seller_tier
373ee4a3a775a733770ca3f790b8b9ac,13,2141.49,3.92,0.08,-11.46,0.23,B — Good
37515688008a7a40ac93e3b2e4ab203f,222,5925.8,4.13,0.08,-7.82,0.1,B — Good
376a891762bbdecbc02b4b6adec3fdda,57,6406.23,4.67,0.04,-15.18,0.02,A — Excellent
3771c85bac139d2344864ede5d9341e3,26,1433.3,3.85,0.12,-7.69,0.23,C — Average
3785b653b1b82de85ab47dd139938091,21,1676.99,4.71,0.0,-18.29,0.0,A — Excellent
37be5a7c751166fbc5f8ccba4119e043,269,54735.55,4.32,0.03,-13.48,0.09,A — Excellent
381c83fdca332ea6afd896da20bf6e4a,46,7355.8,4.39,0.02,-15.85,0.09,A — Excellent
382229d1e840115ffe3dbf5ff460e417,44,3997.16,4.25,0.07,-10.64,0.11,B — Good
38e679b9e0064cd94c6f035707344dae,27,3644.15,4.12,0.04,-16.89,0.15,A — Excellent
391fc6631aebcf3004804e51b40bcf1e,505,39432.08,4.07,0.09,-11.22,0.14,B — Good
392e0502231ae2f8b29994ef6398cd77,17,1572.9,4.35,0.12,-7.94,0.06,C — Average
3935fe5fe0f82787a9dcb8deb62be09d,16,1681.69,4.0,0.12,-10.75,0.06,C — Average
3969863bb8af7f72580b3b1ffd3a17b3,12,780.05,4.08,0.0,-12.0,0.08,A — Excellent
39c763cca83e654764b7a4a650fb9b7c,11,761.0,3.82,0.18,-6.82,0.27,C — Average
39d54ff918774174706fb065d7f9dc07,21,1428.69,4.19,0.1,-12.19,0.19,B — Good
3a1a1fec38dd360f15fc912e821e169d,14,1934.56,3.79,0.29,-4.43,0.21,D — Needs intervention
3a734b715d333a2588a3d54a0c9b8746,14,2052.52,4.64,0.07,-11.86,0.0,B — Good
3ab971ce71839580d2ae5b4e40fe8044,35,4917.0,3.91,0.06,-12.09,0.2,B — Good
3ade81dab5a172b88e1871c28ae05260,28,5406.5,4.19,0.11,-10.21,0.14,C — Average
3b15288545f8928d3e65a8f949a28291,98,13789.75,4.12,0.07,-11.39,0.11,B — Good
3b872fd4747f01cc56206f2934198618,25,2726.74,3.88,0.16,-9.48,0.16,C — Average
3bb548e3cb7f70f28e3f11ee9dce0e59,45,8056.32,4.27,0.0,-17.44,0.11,A — Excellent
3bdff180c7e1f6551a643b99c265a120,56,3008.2,4.25,0.02,-12.79,0.09,A — Excellent
3be634553519fb6536a03e1358e9fdc7,78,5138.43,4.06,0.08,-10.55,0.14,B — Good
3c010235b7345c92f125d14ee232a76b,15,3578.0,4.67,0.0,-9.13,0.0,A — Excellent
3c03b12bab54d8b37d79d914bfdb1aa0,36,4068.66,3.8,0.17,-8.86,0.19,C — Average
3c487ae8f8d7542beff5788e2e0aea83,30,9385.7,4.2,0.03,-11.07,0.1,A — Excellent
3c4e0452bff7a2a788179488d3d77032,32,3746.4,3.84,0.03,-15.41,0.19,B — Good
3c7c4a49ec3c6550809089c6a2ca9370,136,3909.95,3.69,0.06,-9.36,0.27,B — Good
3ca08eeb8d5595949fed424bd3677742,13,1688.88,4.69,0.0,-14.38,0.0,A — Excellent
3d2531eccfbde1d7c8db7a3a12fb267a,10,1999.54,4.22,0.0,-14.0,0.1,A — Excellent
3d5d0dc7073a299e31fa718ce1bc00b6,21,674.8,4.43,0.05,-13.76,0.14,A — Excellent
3d871de0142ce09b7081e2b9d1733cb1,1052,93580.9,4.2,0.06,-13.03,0.1,B — Good
3d8fa2f5b647373c8620330c4e077a9f,42,3570.64,4.23,0.02,-11.5,0.12,A — Excellent
3db66a856d18a9cba7c9241fc5221c50,94,9498.3,4.19,0.11,-11.84,0.11,C — Average
3dbbce181edfaa4a597ec858c382d2ec,17,848.3,4.24,0.06,-9.82,0.12,B — Good
3df020b72d3d44b3af9d110fa3940b65,54,5038.1,4.04,0.09,-11.04,0.15,B — Good
3f3486b61f45078d4f31ee5e43d8c5bb,39,3769.73,4.33,0.1,-10.33,0.08,B — Good
3f8034bfc6b8b4135534975d49f04c63,11,1273.9,4.0,0.0,-17.73,0.18,A — Excellent
3f995f07c49d0d55a99d5c54957f7d81,43,3955.7,4.21,0.02,-12.12,0.09,A — Excellent
3fac58ce0ad699020c7944d53c41329c,10,1460.61,4.4,0.0,-7.3,0.1,A — Excellent
3fd1e727ba94cfe122d165e176ce7967,34,2642.5,4.0,0.21,-8.71,0.15,D — Needs intervention
403aa86912527d730337ffcb0fb096ab,11,8959.89,4.0,0.0,-12.0,0.09,A — Excellent
406822777a0b9eb5c50e442dd4cd3ec5,44,3548.09,4.33,0.11,-10.89,0.09,C — Average
40d54b51e962dbe09cabbcfd33298dee,29,6761.16,4.1,0.0,-12.03,0.17,A — Excellent
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,23168.0,2.36,0.08,-15.5,0.58,D — Needs intervention
411f3b52d857390502ee4e4d5ceabc2d,20,1734.11,4.06,0.1,-6.35,0.15,B — Good
412a4720f3e9431b4afa1476a1acddbe,21,2058.1,4.24,0.05,-8.95,0.1,A — Excellent
41ab63a91b8b264e8c8780368bf1dd5b,11,2452.95,4.55,0.0,-23.27,0.09,A — Excellent
41b39e28db005d9731d9d485a83b4c38,181,16181.56,4.19,0.05,-18.01,0.12,A — Excellent
41b86b552e54e3a7009596125aa8b167,10,1595.3,4.3,0.0,-18.8,0.1,A — Excellent
41c2bad7229b0c25e6becf179ebf63ff,20,782.0,4.95,0.0,-15.95,0.0,A — Excellent
41da412d33e8da4f22baf55cb1bde82c,15,862.9,4.67,0.0,-18.87,0.0,A — Excellent
4200ddf1967c5e41e48db62bc6d4b5ac,21,728.98,4.44,0.05,-11.0,0.05,A — Excellent
42b729f859728f5079499127a9c2ef37,101,4039.06,4.51,0.08,-7.88,0.06,B — Good
42bde9fef835393bb8a8849cb6b7f245,34,7574.0,4.35,0.03,-14.65,0.06,A — Excellent
42ef3192a9ff87a22d1867b74b3ee205,23,1354.09,4.65,0.0,-11.04,0.04,A — Excellent
42fa4ee7240e9b8eb4576358ec142ba7,22,3935.6,4.81,0.0,-15.68,0.0,A — Excellent
430315b7bb4b6e4b3c978f9dfa9b0558,19,2864.4,3.95,0.05,-14.42,0.21,B — Good
4305fe92735c8a43d154ff6dd2b8d927,17,2606.1,4.18,0.0,-10.59,0.12,A — Excellent
431050a06a317f2b38168dec3dcd2b46,10,1370.0,4.5,0.0,-14.1,0.0,A — Excellent
431af27f296bc6519d890aa5a05fdb11,115,12825.39,3.82,0.14,-7.18,0.23,C — Average
4324dd16853115efb0fd9d0d131ba6f4,12,1226.25,4.08,0.08,-12.92,0.17,B — Good
432c37c9dfba871172ec162e20118b8c,44,2679.87,4.25,0.09,-11.61,0.11,B — Good
4371b634e0efc0e22b09b52907d9d469,101,8652.66,4.48,0.07,-10.45,0.07,B — Good
43f8c9950d11ecd03a0304a49e010da6,41,4249.59,4.56,0.05,-12.29,0.02,A — Excellent
44073f8b7e41514de3b7815dd0237f4f,142,18421.54,3.74,0.04,-15.99,0.2,B — Good
440dd6ab244315c632130ecfb63827b1,91,13124.0,3.89,0.13,-11.29,0.15,C — Average
45213867cefbf2cd4c6177e10216a951,14,4955.42,3.86,0.07,-13.29,0.21,B — Good
4559697a8f7e637227c2eeaed843baff,39,3486.3,4.21,0.08,-12.46,0.13,B — Good
45ba18c210d42734ec52c0c1c574e9ee,34,5138.45,4.21,0.06,-11.59,0.12,B — Good
45d33f715e24d15a6ccf5c17b3a23e3c,53,4787.54,4.28,0.06,-11.49,0.08,B — Good
4677a5437afda5fa7140b927b07be1cc,11,3415.7,4.36,0.09,-14.09,0.0,B — Good
46dc3b2cc0980fb8ec44634e21d2718e,501,122456.1,4.29,0.06,-12.12,0.11,B — Good
4736e9d642ef4257cd7622516931eb51,16,1078.87,4.12,0.0,-14.5,0.12,A — Excellent
47efca563408aae19bb7206c2d969ea9,11,2562.9,4.36,0.0,-15.0,0.09,A — Excellent
48162d548f5b1b11b9d29d1e01f75a61,65,19870.19,4.03,0.02,-13.28,0.15,A — Excellent
4830e40640734fc1c52cd21127c341d4,202,9828.11,4.24,0.05,-11.08,0.1,A — Excellent
48436dade18ac8b2bce089ec2a041202,134,11971.1,4.1,0.07,-9.69,0.13,B — Good
4869f7a5dfa277a7dca6462dcf3b52b2,1117,227948.34,4.16,0.11,-11.06,0.13,C — Average
48efc9d94a9834137efd9ea76b065a38,33,345.6,5.0,0.0,-24.45,0.0,A — Excellent
49067458c68f7701fd334ce326accbe0,15,961.3,3.67,0.0,-13.73,0.27,B — Good
4917cee8d902e13428c3ec4b1ca6f315,31,5103.9,4.16,0.03,-9.94,0.13,A — Excellent
4978a02ea9c8be7a9b5480680f40334e,17,2339.62,3.53,0.0,-9.0,0.29,B — Good
4992e76a42cb3aad7a7047e0d3d7e729,54,2251.39,3.93,0.06,-10.61,0.17,B — Good
49e7217cfe4e427191c378ec626d8737,12,2868.8,4.08,0.0,-11.5,0.08,A — Excellent
4a1f694197d05fe70026b016a7316b41,14,952.67,4.57,0.07,-13.93,0.07,B — Good
4a3ca9315b744ce9f8e9374361493884,1726,198108.39,3.89,0.1,-9.42,0.17,B — Good
4a3ccda38b2129705f3fb522db62ca31,62,15846.39,3.97,0.06,-11.21,0.19,B — Good
4aba391bc3b88717ce08eb11e44937b2,27,7456.78,4.0,0.15,-13.11,0.19,C — Average
4b0fdb526525f9890eb145bf1534640e,18,2518.9,4.06,0.0,-9.94,0.17,A — Excellent
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,6615.58,4.09,0.04,-14.78,0.13,A — Excellent
4b9750c8ad28220fe6702d4ecb7c898f,217,16017.38,4.36,0.06,-9.36,0.07,B — Good
4ba52dfeba874da5b9ee7b17c7494f04,11,1463.0,4.36,0.09,-11.73,0.09,B — Good
4be6b962d83299498bae2190f95d6566,10,369.9,4.0,0.1,-12.5,0.1,B — Good
4bf2f4ee540798a61f9636d12cd9cc80,29,4995.56,4.14,0.0,-12.55,0.1,A — Excellent
4bfc7a4a1cf8d4d2121c27422d9e50b5,25,7933.4,4.52,0.04,-9.8,0.08,A — Excellent
4c03b9dd4c11ee2cb35c96c49efc9420,48,6513.6,4.11,0.02,-14.15,0.15,A — Excellent
4c18691b6037662be2df78a765d98ab5,62,3159.02,3.85,0.06,-11.1,0.18,B — Good
4c2b230173bb36f9b240f2b8ac11786e,255,14507.44,4.0,0.09,-8.05,0.17,B — Good
4c498c7345e89aebad651544829beca0,45,4526.37,4.36,0.11,-8.8,0.07,C — Average
4c8b8048e33af2bf94f2eb547746a916,18,1708.04,3.5,0.11,-4.28,0.28,C — Average
4d6d651bd7684af3fffabd5f08d12e5a,358,42605.5,4.25,0.04,-13.01,0.11,A — Excellent
4da0e408c99d2fdc2126dc9fce518060,44,3089.92,4.41,0.0,-20.68,0.07,A — Excellent
4de6e4ba574aa9dfdc824bc44dc47fdd,14,451.1,4.07,0.07,-18.36,0.21,B — Good
4e06067cc08b3f41d837768d392c3ee3,31,1055.72,4.13,0.03,-13.0,0.19,A — Excellent
4e17c65a516f69d023a2ae78b84f28d6,61,7639.26,4.23,0.05,-22.11,0.18,A — Excellent
4e5725ba188db8252977a4f0227bd462,21,1865.09,3.52,0.24,-1.95,0.33,D — Needs intervention
4e7c18b98d84e05cbae3ff0ff03846c2,80,8889.9,4.23,0.04,-13.34,0.18,A — Excellent
4e922959ae960d389249c378d1c939f5,412,45408.41,3.96,0.09,-12.85,0.18,B — Good
4ebdc7e6cd6102a022dadc49156d4ea8,29,989.6,3.79,0.03,-11.0,0.21,B — Good
5011f0d93373a4c5753adf58ca77af8d,11,859.52,4.09,0.09,-8.18,0.09,B — Good
503c1de08ae81a2d86f17951b204db55,22,4906.99,4.41,0.05,-11.91,0.05,A — Excellent
5058e8c1e82653974541e83690655b4a,61,10434.04,3.28,0.11,-16.05,0.3,C — Average
5075aaa8404020ae6aa8bf4792099b41,10,1572.88,3.9,0.0,-11.6,0.2,B — Good
50c9975695009e5e6473912e83a6d1da,50,4034.3,3.94,0.14,-7.7,0.18,C — Average
512d298ac2a96d1931b6bd30aa21f61d,10,7352.04,4.6,0.0,-16.5,0.1,A — Excellent
5160d23075764e18e07c1f4a87fad743,32,2459.8,4.47,0.0,-9.78,0.06,A — Excellent
516e7738bd8f735ac19a010ee5450d8d,73,6501.19,4.64,0.03,-18.97,0.03,A — Excellent
51702dc2a3e106c76dbff722b5bf0726,13,2705.1,4.31,0.0,-14.46,0.08,A — Excellent
51e4e89242cbb846c2deff3dc015650e,16,822.58,4.62,0.0,-16.0,0.0,A — Excellent
520b493b57809f446cb0a233bb3e25c7,63,3758.89,4.29,0.02,-11.67,0.1,A — Excellent
522620dcb18a6b31cd7bdf73665113a9,171,56631.39,3.92,0.09,-13.77,0.18,B — Good
52562a9f449c3dc3d53f5f5b9ed74903,14,3266.6,4.79,0.0,-18.43,0.0,A — Excellent
527801b552d0077ffd170872eb49683b,90,17942.8,4.47,0.1,-11.32,0.08,B — Good
52d76513f0c4d97f3b99570e2c94ee31,18,6803.2,4.06,0.06,-16.5,0.17,B — Good
52f0fe436a347ddad7ed5f9aa4e27eaa,19,1525.24,3.74,0.11,-6.74,0.21,C — Average
52f9db5cfb423382a2fa5c9e39303202,21,1218.78,4.29,0.0,-14.95,0.1,A — Excellent
530ec6109d11eaaf87999465c6afee01,94,12682.11,4.34,0.01,-17.41,0.09,A — Excellent
53243585a1d6dc2643021fd1853d8905,348,217940.44,4.19,0.03,-11.48,0.1,A — Excellent
5343d0649eca2a983820bfe93fc4d17e,68,10546.46,3.96,0.1,-12.84,0.21,B — Good
537eb890efff034a88679788b647c564,152,4690.99,4.29,0.04,-12.03,0.07,A — Excellent
53d00c40e32aeb924a84ce72b1af869d,16,2057.95,4.38,0.12,-7.06,0.06,C — Average
53e4c6e0f4312d4d2107a8c9cddf45cd,453,29605.2,4.14,0.05,-13.13,0.12,A — Excellent
54065e9aef7e9e9c2dc23b7594db021a,12,7079.0,4.33,0.0,-22.75,0.08,A — Excellent
542917da124346b47ea1ac79a93ce454,20,1323.8,4.15,0.05,-14.0,0.15,A — Excellent
54583ab379489add547fe47b628db589,10,2240.0,4.8,0.0,-6.2,0.0,A — Excellent
54965bbe3e4f07ae045b90b0b8541f52,72,10191.7,3.18,0.31,-3.33,0.38,D — Needs intervention
54a1852d1b8f10312c55e906355666ee,197,16996.47,4.37,0.08,-10.96,0.08,B — Good
54c04bdb5ec46762f8f08c7e8f86ed4a,17,3165.11,4.29,0.12,-9.94,0.12,C — Average
557f22c76691849db52d2abccf0015d0,12,799.87,3.27,0.0,-15.5,0.25,C — Average
55a5b51f93f2b70ea513f5a047b0262a,38,3967.7,4.53,0.03,-12.18,0.03,A — Excellent
55bb6fe5bebe5012e2d7d9928e1128ff,15,1816.55,3.47,0.13,-10.8,0.4,C — Average
55d3daac7c404d59e51c2aa2f4dc5a23,21,4480.6,4.1,0.0,-11.29,0.1,A — Excellent
55f7a3319d80f7fdf078b8f03e6725fe,22,3013.78,3.77,0.05,-6.5,0.18,B — Good
562f8cfc51f265411f487d07e9c40e7f,13,766.92,4.54,0.08,-7.85,0.0,B — Good
562fc2f2c2863ab7e79a9e4388a58a14,252,9012.24,4.23,0.03,-13.05,0.1,A — Excellent
5656537e588803a555b8eb41f07a944b,169,7859.59,3.91,0.05,-11.81,0.18,B — Good
56642bcb79900e777d68e91915cb4267,48,3657.64,4.06,0.08,-13.6,0.15,B — Good
5670f4db5b62c43d542e1b2d56b0cf7c,22,6659.09,4.41,0.05,-14.14,0.09,A — Excellent
575df70bde3f9f2b30bf8d2e9910d725,26,5469.15,4.12,0.04,-16.38,0.15,A — Excellent
57c764b4a836300be881e2ff86e449f9,28,1202.9,4.22,0.14,-9.39,0.11,C — Average
57e632711dec9ec14ca7546769483e7e,61,6417.06,4.41,0.0,-16.67,0.05,A — Excellent
582d4f8675b945722eda7c0cb61ba4c7,56,5215.47,4.25,0.02,-13.54,0.12,A — Excellent
5882820ef11c4c068eea0677a7a879b4,14,9925.5,4.15,0.0,-17.36,0.0,A — Excellent
58f1a6197ed863543e0136bdedb3fce2,43,6709.0,4.26,0.02,-15.02,0.12,A — Excellent
59417c56835dd8e2e72f91f809cd4092,18,36459.0,4.28,0.0,-21.22,0.11,A — Excellent
594f9aaa48e5bf431f011ddc5669b0d5,37,3248.8,4.59,0.03,-13.73,0.03,A — Excellent
596849622429351f47b32e6cae1055ff,11,1005.0,4.6,0.0,-8.82,0.0,A — Excellent
59b22a78efb79a4797979612b885db36,124,27224.5,3.98,0.11,-9.98,0.2,C — Average
59cd88080b93f3c18508673122d26169,10,392.33,4.7,0.1,-9.4,0.0,B — Good
59cea8e446d3834393058e7e0666b6fb,10,696.6,4.6,0.0,-16.5,0.0,A — Excellent
59fb871bf6f4522a87ba567b42dafecf,123,21178.6,4.28,0.06,-14.6,0.07,B — Good
5a05a16bb50629ee31afab8a6d4c2674,14,794.3,4.21,0.0,-11.86,0.07,A — Excellent
5a413ade68e8f8d93071a7f52a64cb9e,14,778.9,4.64,0.07,-4.57,0.07,B — Good
5a425cc503b39b262a847fd6212bf53b,14,1340.6,4.46,0.07,-9.93,0.07,B — Good
5a6a02f419701fc8c605af71d4fc57a4,10,600.5,4.8,0.1,-9.3,0.0,B — Good
5a8e7d5003a1f221f9e1d6e411de7c23,128,10521.19,4.2,0.04,-11.71,0.12,A — Excellent
5a93f3ab0ef4c84ed5e1b5dbf23978bc,38,2299.28,4.79,0.03,-18.79,0.03,A — Excellent
5ab05b6d86d417796c69ffd6774ec832,10,1886.1,3.8,0.1,-11.7,0.2,B — Good
5abb8ea023c77787f2c15da891c8d384,13,2241.0,3.92,0.23,-7.15,0.15,D — Needs intervention
5b07547f10dd980738a1a27f685af669,13,1134.6,4.46,0.15,-5.85,0.08,C — Average
5b0cc932433fa5184b5b94bfe6bcc256,12,1437.8,3.58,0.25,-8.0,0.33,D — Needs intervention
5b179e9e8cc7ab6fd113a46ca584da81,34,5173.5,3.67,0.06,-11.68,0.21,B — Good
5b2e94f2c22b39ccc24d34ad0f669672,10,1022.6,4.9,0.1,-12.8,0.0,B — Good
5b33b527da3c5b969cc99dc435cad09a,16,1872.79,4.12,0.06,-14.06,0.12,B — Good
5b51032eddd242adc84c38acab88f23d,11,2512.0,4.27,0.0,-15.73,0.0,A — Excellent
5b581417df4480f632484ba681e53944,11,1641.6,3.73,0.18,-6.27,0.18,C — Average
5b664594895aefb418afaee6d40a9a23,16,1066.8,3.94,0.0,-12.0,0.19,B — Good
5b67882648febfb6e1225e6ad7164f6b,27,7028.38,4.0,0.04,-13.33,0.15,A — Excellent
5b8154610ebb21fb90eb587365e673df,37,9048.05,4.16,0.11,-9.97,0.14,C — Average
5b85809efd0d0e4dea1a9544e1280ed9,12,1804.6,4.25,0.0,-16.67,0.08,A — Excellent
5b925e1d006e9476d738aa200751b73b,63,7748.5,4.6,0.06,-11.22,0.05,B — Good
5bc24d989e71e93c33e50a7782431b0e,17,3148.0,4.35,0.0,-16.53,0.12,A — Excellent
5bc55dbe2f12b6af6d83ed46023e0dc8,16,3224.2,2.44,0.25,-7.19,0.56,D — Needs intervention
5bffbafbb22daf6d3bfc216a46db8708,21,5239.7,4.76,0.0,-16.67,0.0,A — Excellent
5c243662ce92d84573bfaff24c3e3700,98,32862.02,4.14,0.01,-13.63,0.1,A — Excellent
5c6d4016c2a288f074fa0848a2b653d2,30,3008.0,4.13,0.1,-9.8,0.13,B — Good
5c853bb56f70f4d14218944bae111d7a,22,360.02,4.14,0.0,-11.27,0.18,A — Excellent
5cbbd5a299cab112b7bf23862255e43e,35,2992.97,4.37,0.0,-13.97,0.09,A — Excellent
5cf13accae3222c70a9cac40818ae839,144,14140.55,4.51,0.02,-13.99,0.06,A — Excellent
5d0363b33554b373851fc1622e4d5f3c,91,6463.89,4.1,0.08,-9.04,0.11,B — Good
5d3bb11474a06bdc23fb9e89f1164ee0,31,3654.6,3.9,0.03,-13.42,0.16,B — Good
5d9dc90a686a8fddacffab6bab5653a3,12,3761.94,4.17,0.08,-9.58,0.08,B — Good
5dceca129747e92ff8ef7a997dc4f8ca,321,110342.62,4.01,0.06,-11.25,0.19,B — Good
5debea795b07621e1f90532e18f96145,25,1883.78,4.36,0.0,-18.68,0.08,A — Excellent
5f1dc28029d2c244352a68107ec2b542,61,2804.2,4.42,0.02,-15.9,0.07,A — Excellent
5f2684dab12e59f83bef73ae57724e45,67,8870.97,3.79,0.06,-11.07,0.24,B — Good
5f26c1408a65b42a7224cd463bdf3292,10,1139.8,4.8,0.0,-15.4,0.0,A — Excellent
5f3ae9136c875522250f8184f253413a,42,1143.05,4.64,0.05,-12.4,0.02,A — Excellent
5f5b43b2bffa8656e4bc6efeb13cc649,27,3817.19,4.41,0.04,-13.74,0.07,A — Excellent
5f67c6082caacb26e431a7b17940cece,13,1662.6,3.54,0.23,-1.54,0.23,D — Needs intervention
5f7300535881cef3b625fd683cf7d145,10,724.98,4.4,0.0,-13.8,0.1,A — Excellent
602044f2c16190c2c6e45eb35c2e21cb,46,3519.17,3.29,0.17,-8.22,0.33,C — Average
6039e27294dc75811c0d8a39069f52c0,62,13420.9,3.74,0.18,-7.05,0.19,C — Average
60562ab00b8054280520d390c8c0045c,17,2943.0,4.76,0.0,-14.29,0.0,A — Excellent
6061155addc1e54b4cfb51c1c2a32ad8,27,15614.4,4.78,0.04,-8.96,0.0,A — Excellent
609e1a9a6c2539919b8205cf7c4e6ff0,84,7207.78,3.87,0.01,-16.95,0.19,B — Good
610f72e407cdd7caaa2f8167b0163fd8,15,13322.72,3.8,0.13,-9.4,0.27,C — Average
612170e34b97004b3ba37eae81836b4c,107,23184.52,4.43,0.01,-18.37,0.07,A — Excellent
615005a3ef192c00c6f0e977cee3d2bc,10,323.99,3.8,0.1,-10.4,0.3,B — Good
620c87c171fb2a6dd6e8bb4dec959fc6,720,112623.7,4.31,0.09,-13.68,0.11,B — Good
624f4ece8da4aafb77699233d480f8ef,50,9026.79,4.24,0.08,-10.42,0.12,B — Good
6288c69c4ce638e59925e59193f98b16,20,4196.8,4.25,0.05,-12.05,0.05,A — Excellent
62c50c1af4dfdc4149d25c5222043d39,12,2325.83,4.08,0.0,-17.83,0.17,A — Excellent
6338ea67c41078a46ad99cc009654956,36,2276.1,4.62,0.0,-15.86,0.06,A — Excellent
634964b17796e64304cadf1ad3050fb7,262,39217.98,4.08,0.1,-10.24,0.15,B — Good
638cba8be1fb599bbb76fd6948351eb3,16,535.4,4.69,0.0,-11.31,0.06,A — Excellent
63a79f5a7eb5cb48a7e5787b141c7993,11,896.8,4.55,0.0,-14.09,0.0,A — Excellent
63b464dbf392c7b80d12d932fa7cafed,36,6622.0,3.86,0.06,-14.81,0.17,B — Good
63ffcb71394dd8ea3872ed9ffda17c74,17,399.0,3.18,0.06,-11.06,0.29,C — Average
640e21a7d01df7614a3b4923e990d40c,111,7547.68,4.37,0.05,-9.94,0.06,A — Excellent
6426d21aca402a131fc0a5d0960a3c90,23,1209.64,4.17,0.0,-13.52,0.09,A — Excellent
643214e62b870443ccbe55ab29a4dccf,65,3229.23,4.4,0.11,-10.92,0.05,C — Average
6481e96574816ead57975da2c0f6d80d,31,3297.9,4.26,0.03,-11.35,0.06,A — Excellent
655220df33262c7e0c4949a147366f94,13,2245.0,4.08,0.15,-8.23,0.15,C — Average
6560211a19b47992c3666cc44a7e94c0,1809,121661.09,3.99,0.05,-11.48,0.16,B — Good
659e8466eb3ff1b0e8740d74fb7bbedd,11,1486.8,4.36,0.0,-19.55,0.09,A — Excellent
65b081a070633e057c462abdd6fb9dd8,19,1885.09,4.32,0.0,-17.47,0.11,A — Excellent
65febd49fd28ec955651299159b1f527,33,4136.71,4.45,0.0,-12.97,0.09,A — Excellent
66922902710d126a0e7d26b0e3805106,150,14421.2,4.5,0.07,-10.33,0.05,B — Good
669ae81880e08f269a64487cfb287169,161,13245.36,4.26,0.04,-13.92,0.12,A — Excellent
66dc1b1632bd6a3e508510c5b3492107,36,3642.18,3.64,0.03,-14.75,0.25,B — Good
66e0557ecc2b4dbea057e93f215f68d8,30,12141.0,4.03,0.2,-8.9,0.13,C — Average
66fd84ee7528c0c0de85d0f44a73d5ab,11,1438.11,3.36,0.09,-15.18,0.27,C — Average
670a9dda115b5a88b18cfadee8de2332,11,918.9,4.45,0.0,-17.82,0.0,A — Excellent
670c26e0f1bf8d0576271d5cfaec6d2b,76,6200.2,4.36,0.05,-12.47,0.07,A — Excellent
671585f5a2af58b6e276bc01003c0d2b,27,1244.0,4.7,0.0,-13.96,0.04,A — Excellent
67883baaae6134ee81b271a542613728,19,8167.9,4.11,0.05,-6.11,0.11,A — Excellent
679769a98cfcc6da877c8486ff1c13f3,21,7029.0,4.57,0.0,-15.62,0.05,A — Excellent
67bf6941ba2f1fa1d02c375766bc3e53,15,5062.0,4.33,0.07,-9.93,0.07,B — Good
6806dad1da97bfb5a9038eac6881f706,10,1477.0,3.95,0.0,-13.3,0.1,B — Good
681fce914360217db47784ae28905a96,21,4051.23,4.2,0.14,-12.33,0.14,C — Average
6860153b69cc696d5dcfe1cdaaafcf62,74,3827.63,4.1,0.08,-9.45,0.15,B — Good
688756f717c462a206ad854c5027a64a,77,6050.46,3.91,0.04,-8.22,0.17,B — Good
68f86ba270525243e68ae74044f992b9,10,777.5,4.5,0.0,-13.7,0.0,A — Excellent
6973a06f484aacf400ece213dbf3d946,82,10611.51,3.81,0.16,-6.6,0.2,C — Average
6a0cbc8af2e8abd1bdfb777943d174c6,34,3788.15,4.03,0.09,-8.94,0.12,B — Good
6a38087bc8ad4f89ff453561005f6dea,15,1833.43,4.6,0.0,-12.8,0.0,A — Excellent
6a51fc556dab5f766ced6fbc860bc613,24,7217.87,4.0,0.08,-12.46,0.17,B — Good
6a8a889bde935bafa76d7848782dfaf9,26,900.81,4.04,0.08,-15.19,0.12,B — Good
6a8b085f816a1f75f92dbac6eb545f8f,124,5883.17,4.18,0.08,-10.04,0.1,B — Good
6aa3928696eab49a19a466e665a649fd,17,2072.9,4.71,0.06,-14.0,0.06,B — Good
6b15924333bd1a741595fe981ea04822,21,639.22,4.67,0.0,-11.29,0.0,A — Excellent
6b243f80ed07b10f0e8aa0f21a205f3c,78,6298.19,4.26,0.04,-14.67,0.1,A — Excellent
6b333a05bf188ef3e1f1662a86bd9855,12,3990.91,4.33,0.08,-8.67,0.08,B — Good
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,34,4069.85,4.18,0.09,-8.88,0.15,B — Good
6b536a23086fba0d58c08d68814397f6,18,1996.8,4.11,0.06,-12.06,0.17,B — Good
6b90f847357d8981edd79a1eb1bf0acb,45,3322.08,4.36,0.0,-9.4,0.07,A — Excellent
6bb0724edf0b62fb91ac404873a97241,17,3653.0,4.47,0.06,-10.35,0.06,B — Good
6bbcb8924baf70b7fe2fe2097e8cd407,10,2382.5,4.5,0.0,-18.1,0.1,A — Excellent
6c12e40690c335dbc2f68a4134d30dc1,16,9139.2,4.07,0.0,-13.69,0.12,A — Excellent
6c177e38df6d3f34182b1f1d427231bf,53,8112.89,4.15,0.02,-14.49,0.13,A — Excellent
6c7d50c24b3ccd2fd83b44d8bb34e073,109,8898.48,4.53,0.02,-11.86,0.05,A — Excellent
6cd68b3ed6d59aaa9fece558ad360c0a,148,11317.57,4.45,0.01,-14.14,0.03,A — Excellent
6d22a1fcebb6dd08c9cd90b92a93e8d0,12,753.6,4.25,0.0,-10.67,0.08,A — Excellent
6d66611d7c44cc30ce351abc49a68421,162,13360.7,3.98,0.06,-10.99,0.15,B — Good
6d803cb79cc31c41c4c789a75933b3c7,58,8711.4,4.25,0.07,-13.83,0.09,B — Good
